"","studyid","species","year","phenovalue","slope","intid","int_type","spp"
"317","HMK008","Erythronium grandiflorum",1981,139.7202,-0.446005253684566,146,"poll","spp1"
"318","HMK008","Erythronium grandiflorum",1983,161.5833,-0.446005253684566,146,"poll","spp1"
"319","HMK008","Erythronium grandiflorum",1984,161.1712,-0.446005253684566,146,"poll","spp1"
"320","HMK008","Erythronium grandiflorum",1986,149.8429,-0.446005253684566,146,"poll","spp1"
"321","HMK008","Erythronium grandiflorum",1987,135.0378,-0.446005253684566,146,"poll","spp1"
"322","HMK008","Erythronium grandiflorum",1988,141.1858,-0.446005253684566,146,"poll","spp1"
"323","HMK008","Erythronium grandiflorum",1989,139.9067,-0.446005253684566,146,"poll","spp1"
"324","HMK008","Erythronium grandiflorum",1991,150.7944,-0.446005253684566,146,"poll","spp1"
"325","HMK008","Erythronium grandiflorum",1993,157.8061,-0.446005253684566,146,"poll","spp1"
"326","HMK008","Erythronium grandiflorum",1995,169.6281,-0.446005253684566,146,"poll","spp1"
"327","HMK008","Erythronium grandiflorum",1996,145.7895,-0.446005253684566,146,"poll","spp1"
"328","HMK008","Erythronium grandiflorum",1997,151.3391,-0.446005253684566,146,"poll","spp1"
"329","HMK008","Erythronium grandiflorum",1998,141.8244,-0.446005253684566,146,"poll","spp1"
"330","HMK008","Erythronium grandiflorum",1999,149.7765,-0.446005253684566,146,"poll","spp1"
"331","HMK008","Erythronium grandiflorum",2000,141.3323,-0.446005253684566,146,"poll","spp1"
"332","HMK008","Erythronium grandiflorum",2001,139.786,-0.446005253684566,146,"poll","spp1"
"333","HMK008","Erythronium grandiflorum",2002,124.6497,-0.446005253684566,146,"poll","spp1"
"334","HMK008","Erythronium grandiflorum",2003,143.712,-0.446005253684566,146,"poll","spp1"
"335","HMK008","Erythronium grandiflorum",2004,135.2674,-0.446005253684566,146,"poll","spp1"
"336","HMK008","Erythronium grandiflorum",2005,145.1012,-0.446005253684566,146,"poll","spp1"
"337","HMK008","Erythronium grandiflorum",2006,134.6481,-0.446005253684566,146,"poll","spp1"
"338","HMK008","Erythronium grandiflorum",2008,155.1748,-0.446005253684566,146,"poll","spp1"
"339","HMK008","Erythronium grandiflorum",2009,136.2264,-0.446005253684566,146,"poll","spp1"
"340","HMK008","Erythronium grandiflorum",2010,138.0888,-0.446005253684566,146,"poll","spp1"
"341","HMK008","Erythronium grandiflorum",2011,155.3492,-0.446005253684566,146,"poll","spp1"
"342","HMK010","Chlorochytrium spp.",1997,105,29.9999999999853,149,"mutualist","spp1"
"343","HMK010","Chlorochytrium spp.",1998,135,29.9999999999853,149,"mutualist","spp1"
"344","HMK010","Chlorochytrium spp.",1997,105,29.9999999999853,150,"mutualist","spp1"
"345","HMK010","Chlorochytrium spp.",1998,135,29.9999999999853,150,"mutualist","spp1"
"346","HMK010","Chlorochytrium spp.",1997,105,29.9999999999853,148,"mutualist","spp1"
"347","HMK010","Chlorochytrium spp.",1998,135,29.9999999999853,148,"mutualist","spp1"
"348","HMK010","Mastocarpus papillatus",1997,227,4.01943669422849e-14,153,"mutualist","spp1"
"349","HMK010","Mastocarpus papillatus",1998,227,4.01943669422849e-14,153,"mutualist","spp1"
"350","HMK010","Codiolum spp.",1997,166,4.01943669422849e-14,152,"mutualist","spp1"
"351","HMK010","Codiolum spp.",1998,166,4.01943669422849e-14,152,"mutualist","spp1"
"352","HMK010","Codiolum spp.",1997,166,4.01943669422849e-14,151,"mutualist","spp1"
"353","HMK010","Codiolum spp.",1998,166,4.01943669422849e-14,151,"mutualist","spp1"
"354","HMK011","Epirrita autumnata",1996,180.4596,-1.02194901098901,155,"herbivory","spp1"
"355","HMK011","Epirrita autumnata",1997,192.649,-1.02194901098901,155,"herbivory","spp1"
"356","HMK011","Epirrita autumnata",1998,178.8317,-1.02194901098901,155,"herbivory","spp1"
"357","HMK011","Epirrita autumnata",1999,169.9526,-1.02194901098901,155,"herbivory","spp1"
"358","HMK011","Epirrita autumnata",2000,166.9974,-1.02194901098901,155,"herbivory","spp1"
"359","HMK011","Epirrita autumnata",2001,182.1512,-1.02194901098901,155,"herbivory","spp1"
"360","HMK011","Epirrita autumnata",2002,165.3688,-1.02194901098901,155,"herbivory","spp1"
"361","HMK011","Epirrita autumnata",2003,170.6461,-1.02194901098901,155,"herbivory","spp1"
"362","HMK011","Epirrita autumnata",2004,162.4261,-1.02194901098901,155,"herbivory","spp1"
"363","HMK011","Epirrita autumnata",2005,176.9202,-1.02194901098901,155,"herbivory","spp1"
"364","HMK011","Epirrita autumnata",2006,168.3689,-1.02194901098901,155,"herbivory","spp1"
"365","HMK011","Epirrita autumnata",2007,167.391,-1.02194901098901,155,"herbivory","spp1"
"366","HMK011","Epirrita autumnata",2008,172.6669,-1.02194901098901,155,"herbivory","spp1"
"367","HMK011","Epirrita autumnata",2009,170.7021,-1.02194901098901,155,"herbivory","spp1"
"368","HMK011","Epirrita autumnata",1996,180.4596,-1.02194901098901,154,"herbivory","spp1"
"369","HMK011","Epirrita autumnata",1997,192.649,-1.02194901098901,154,"herbivory","spp1"
"370","HMK011","Epirrita autumnata",1998,178.8317,-1.02194901098901,154,"herbivory","spp1"
"371","HMK011","Epirrita autumnata",1999,169.9526,-1.02194901098901,154,"herbivory","spp1"
"372","HMK011","Epirrita autumnata",2000,166.9974,-1.02194901098901,154,"herbivory","spp1"
"373","HMK011","Epirrita autumnata",2001,182.1512,-1.02194901098901,154,"herbivory","spp1"
"374","HMK011","Epirrita autumnata",2002,165.3688,-1.02194901098901,154,"herbivory","spp1"
"375","HMK011","Epirrita autumnata",2003,170.6461,-1.02194901098901,154,"herbivory","spp1"
"376","HMK011","Epirrita autumnata",2004,162.4261,-1.02194901098901,154,"herbivory","spp1"
"377","HMK011","Epirrita autumnata",2005,176.9202,-1.02194901098901,154,"herbivory","spp1"
"378","HMK011","Epirrita autumnata",2006,168.3689,-1.02194901098901,154,"herbivory","spp1"
"379","HMK011","Epirrita autumnata",2007,167.391,-1.02194901098901,154,"herbivory","spp1"
"380","HMK011","Epirrita autumnata",2008,172.6669,-1.02194901098901,154,"herbivory","spp1"
"381","HMK011","Epirrita autumnata",2009,170.7021,-1.02194901098901,154,"herbivory","spp1"
"382","HMK012","Hamamelis virginiana",1999,123,-0.999999999999819,156,"herbivory","spp1"
"383","HMK012","Hamamelis virginiana",2000,122,-0.999999999999819,156,"herbivory","spp1"
"384","HMK015","Saissetia oleae",2002,226,-13.9999999999931,163,"predation","spp1"
"385","HMK015","Saissetia oleae",2003,212,-13.9999999999931,163,"predation","spp1"
"386","HMK015","Saissetia oleae",2002,226,-13.9999999999931,162,"predation","spp1"
"387","HMK015","Saissetia oleae",2003,212,-13.9999999999931,162,"predation","spp1"
"388","HMK015","Saissetia oleae",2002,226,-13.9999999999931,164,"predation","spp1"
"389","HMK015","Saissetia oleae",2003,212,-13.9999999999931,164,"predation","spp1"
"390","HMK015","Saissetia oleae",2002,226,-13.9999999999931,161,"predation","spp1"
"391","HMK015","Saissetia oleae",2003,212,-13.9999999999931,161,"predation","spp1"
"392","HMK015","Saissetia oleae",2002,226,-13.9999999999931,160,"predation","spp1"
"393","HMK015","Saissetia oleae",2003,212,-13.9999999999931,160,"predation","spp1"
"394","HMK016","Engraulis japonicus",1993,165.259,-1.50021650055365,165,"predation","spp1"
"395","HMK016","Engraulis japonicus",1995,171.541,-1.50021650055365,165,"predation","spp1"
"396","HMK016","Engraulis japonicus",1996,180.839,-1.50021650055365,165,"predation","spp1"
"397","HMK016","Engraulis japonicus",1997,214.747,-1.50021650055365,165,"predation","spp1"
"398","HMK016","Engraulis japonicus",1998,136.361,-1.50021650055365,165,"predation","spp1"
"399","HMK016","Engraulis japonicus",1999,157.962,-1.50021650055365,165,"predation","spp1"
"400","HMK016","Engraulis japonicus",2000,162.641,-1.50021650055365,165,"predation","spp1"
"401","HMK016","Engraulis japonicus",2001,145.798,-1.50021650055365,165,"predation","spp1"
"402","HMK016","Engraulis japonicus",2002,110.476,-1.50021650055365,165,"predation","spp1"
"403","HMK016","Engraulis japonicus",2005,169.134,-1.50021650055365,165,"predation","spp1"
"404","HMK016","Engraulis japonicus",2006,175.361,-1.50021650055365,165,"predation","spp1"
"405","HMK018","Pygoscelis antarcticus",1997,329,-0.321212121212127,169,"competition","spp1"
"406","HMK018","Pygoscelis antarcticus",1998,325,-0.321212121212127,169,"competition","spp1"
"407","HMK018","Pygoscelis antarcticus",1999,324,-0.321212121212127,169,"competition","spp1"
"408","HMK018","Pygoscelis antarcticus",2000,325,-0.321212121212127,169,"competition","spp1"
"409","HMK018","Pygoscelis antarcticus",2001,324,-0.321212121212127,169,"competition","spp1"
"410","HMK018","Pygoscelis antarcticus",2002,329,-0.321212121212127,169,"competition","spp1"
"411","HMK018","Pygoscelis antarcticus",2003,326,-0.321212121212127,169,"competition","spp1"
"412","HMK018","Pygoscelis antarcticus",2004,329,-0.321212121212127,169,"competition","spp1"
"413","HMK018","Pygoscelis antarcticus",2005,323,-0.321212121212127,169,"competition","spp1"
"414","HMK018","Pygoscelis antarcticus",2006,321,-0.321212121212127,169,"competition","spp1"
"415","HMK018","Pygoscelis adeliae",1991,309,0.276960784313682,168,"competition","spp1"
"416","HMK018","Pygoscelis adeliae",1992,307,0.276960784313682,168,"competition","spp1"
"417","HMK018","Pygoscelis adeliae",1993,301,0.276960784313682,168,"competition","spp1"
"418","HMK018","Pygoscelis adeliae",1994,311,0.276960784313682,168,"competition","spp1"
"419","HMK018","Pygoscelis adeliae",1995,303,0.276960784313682,168,"competition","spp1"
"420","HMK018","Pygoscelis adeliae",1996,303,0.276960784313682,168,"competition","spp1"
"421","HMK018","Pygoscelis adeliae",1997,303,0.276960784313682,168,"competition","spp1"
"422","HMK018","Pygoscelis adeliae",1998,303,0.276960784313682,168,"competition","spp1"
"423","HMK018","Pygoscelis adeliae",1999,305,0.276960784313682,168,"competition","spp1"
"424","HMK018","Pygoscelis adeliae",2000,304,0.276960784313682,168,"competition","spp1"
"425","HMK018","Pygoscelis adeliae",2001,300,0.276960784313682,168,"competition","spp1"
"426","HMK018","Pygoscelis adeliae",2002,308,0.276960784313682,168,"competition","spp1"
"427","HMK018","Pygoscelis adeliae",2003,304,0.276960784313682,168,"competition","spp1"
"428","HMK018","Pygoscelis adeliae",2004,302,0.276960784313682,168,"competition","spp1"
"429","HMK018","Pygoscelis adeliae",2005,309.5,0.276960784313682,168,"competition","spp1"
"430","HMK018","Pygoscelis adeliae",2006,310,0.276960784313682,168,"competition","spp1"
"431","HMK018","Pygoscelis adeliae",2007,318,0.276960784313682,168,"competition","spp1"
"432","HMK018","Pygoscelis adeliae",1991,309,0.276960784313682,167,"competition","spp1"
"433","HMK018","Pygoscelis adeliae",1992,307,0.276960784313682,167,"competition","spp1"
"434","HMK018","Pygoscelis adeliae",1993,301,0.276960784313682,167,"competition","spp1"
"435","HMK018","Pygoscelis adeliae",1994,311,0.276960784313682,167,"competition","spp1"
"436","HMK018","Pygoscelis adeliae",1995,303,0.276960784313682,167,"competition","spp1"
"437","HMK018","Pygoscelis adeliae",1996,303,0.276960784313682,167,"competition","spp1"
"438","HMK018","Pygoscelis adeliae",1997,303,0.276960784313682,167,"competition","spp1"
"439","HMK018","Pygoscelis adeliae",1998,303,0.276960784313682,167,"competition","spp1"
"440","HMK018","Pygoscelis adeliae",1999,305,0.276960784313682,167,"competition","spp1"
"441","HMK018","Pygoscelis adeliae",2000,304,0.276960784313682,167,"competition","spp1"
"442","HMK018","Pygoscelis adeliae",2001,300,0.276960784313682,167,"competition","spp1"
"443","HMK018","Pygoscelis adeliae",2002,308,0.276960784313682,167,"competition","spp1"
"444","HMK018","Pygoscelis adeliae",2003,304,0.276960784313682,167,"competition","spp1"
"445","HMK018","Pygoscelis adeliae",2004,302,0.276960784313682,167,"competition","spp1"
"446","HMK018","Pygoscelis adeliae",2005,309.5,0.276960784313682,167,"competition","spp1"
"447","HMK018","Pygoscelis adeliae",2006,310,0.276960784313682,167,"competition","spp1"
"448","HMK018","Pygoscelis adeliae",2007,318,0.276960784313682,167,"competition","spp1"
"449","HMK019","Daphnia spp.",1969,160.305,-0.696012315376935,170,"predation","spp1"
"450","HMK019","Daphnia spp.",1970,153.324,-0.696012315376935,170,"predation","spp1"
"451","HMK019","Daphnia spp.",1971,124.8365,-0.696012315376935,170,"predation","spp1"
"452","HMK019","Daphnia spp.",1972,140.054,-0.696012315376935,170,"predation","spp1"
"453","HMK019","Daphnia spp.",1973,137.4605,-0.696012315376935,170,"predation","spp1"
"454","HMK019","Daphnia spp.",1974,134.959,-0.696012315376935,170,"predation","spp1"
"455","HMK019","Daphnia spp.",1975,131.047,-0.696012315376935,170,"predation","spp1"
"456","HMK019","Daphnia spp.",1976,142.5315,-0.696012315376935,170,"predation","spp1"
"457","HMK019","Daphnia spp.",1977,134.2885,-0.696012315376935,170,"predation","spp1"
"458","HMK019","Daphnia spp.",1978,147.44,-0.696012315376935,170,"predation","spp1"
"459","HMK019","Daphnia spp.",1979,141.25,-0.696012315376935,170,"predation","spp1"
"460","HMK019","Daphnia spp.",1980,125.4055,-0.696012315376935,170,"predation","spp1"
"461","HMK019","Daphnia spp.",1981,132.068,-0.696012315376935,170,"predation","spp1"
"462","HMK019","Daphnia spp.",1982,123.4645,-0.696012315376935,170,"predation","spp1"
"463","HMK019","Daphnia spp.",1983,149.2905,-0.696012315376935,170,"predation","spp1"
"464","HMK019","Daphnia spp.",1984,121.607,-0.696012315376935,170,"predation","spp1"
"465","HMK019","Daphnia spp.",1986,143.5115,-0.696012315376935,170,"predation","spp1"
"466","HMK019","Daphnia spp.",1987,129.6225,-0.696012315376935,170,"predation","spp1"
"467","HMK019","Daphnia spp.",1988,129.632,-0.696012315376935,170,"predation","spp1"
"468","HMK019","Daphnia spp.",1989,155.9275,-0.696012315376935,170,"predation","spp1"
"469","HMK019","Daphnia spp.",1990,123.2625,-0.696012315376935,170,"predation","spp1"
"470","HMK019","Daphnia spp.",1991,126.391,-0.696012315376935,170,"predation","spp1"
"471","HMK019","Daphnia spp.",1992,121.4005,-0.696012315376935,170,"predation","spp1"
"472","HMK019","Daphnia spp.",1993,123.8035,-0.696012315376935,170,"predation","spp1"
"473","HMK019","Daphnia spp.",1994,125.1545,-0.696012315376935,170,"predation","spp1"
"474","HMK019","Daphnia spp.",1995,131.477,-0.696012315376935,170,"predation","spp1"
"475","HMK019","Daphnia spp.",1996,139.5085,-0.696012315376935,170,"predation","spp1"
"476","HMK019","Daphnia spp.",1997,110.5725,-0.696012315376935,170,"predation","spp1"
"477","HMK019","Daphnia spp.",1998,136.25,-0.696012315376935,170,"predation","spp1"
"478","HMK019","Daphnia spp.",1999,133.19,-0.696012315376935,170,"predation","spp1"
"479","HMK019","Daphnia spp.",2000,121.22,-0.696012315376935,170,"predation","spp1"
"480","HMK019","Daphnia spp.",2001,132.4685,-0.696012315376935,170,"predation","spp1"
"481","HMK019","Daphnia spp.",2002,113.75,-0.696012315376935,170,"predation","spp1"
"482","HMK019","Daphnia spp.",2003,100.91875,-0.696012315376935,170,"predation","spp1"
"483","HMK019","Daphnia spp.",2005,107.881,-0.696012315376935,170,"predation","spp1"
"484","HMK019","Daphnia spp.",2006,123.75,-0.696012315376935,170,"predation","spp1"
"485","HMK019","Daphnia spp.",2008,119.17,-0.696012315376935,170,"predation","spp1"
"486","HMK020","Quercus robur",2009,106,-6.50000000000314,172,"herbivory","spp1"
"487","HMK020","Quercus robur",2010,110,-6.50000000000314,172,"herbivory","spp1"
"488","HMK020","Quercus robur",2011,93,-6.50000000000314,172,"herbivory","spp1"
"489","HMK020","Quercus robur",2009,106,-6.50000000000314,171,"herbivory","spp1"
"490","HMK020","Quercus robur",2010,110,-6.50000000000314,171,"herbivory","spp1"
"491","HMK020","Quercus robur",2011,93,-6.50000000000314,171,"herbivory","spp1"
"492","HMK021","Dasineura mali",1998,356,-8.99999999999558,173,"parasitism","spp1"
"493","HMK021","Dasineura mali",1999,347,-8.99999999999558,173,"parasitism","spp1"
"494","HMK023","Bombus spp.",1999,115.5,0.364835164835172,175,"pollination","spp1"
"495","HMK023","Bombus spp.",2000,121,0.364835164835172,175,"pollination","spp1"
"496","HMK023","Bombus spp.",2001,116,0.364835164835172,175,"pollination","spp1"
"497","HMK023","Bombus spp.",2002,111,0.364835164835172,175,"pollination","spp1"
"498","HMK023","Bombus spp.",2003,115,0.364835164835172,175,"pollination","spp1"
"499","HMK023","Bombus spp.",2004,116,0.364835164835172,175,"pollination","spp1"
"500","HMK023","Bombus spp.",2005,121,0.364835164835172,175,"pollination","spp1"
"501","HMK023","Bombus spp.",2006,120.5,0.364835164835172,175,"pollination","spp1"
"502","HMK023","Bombus spp.",2007,115,0.364835164835172,175,"pollination","spp1"
"503","HMK023","Bombus spp.",2008,114,0.364835164835172,175,"pollination","spp1"
"504","HMK023","Bombus spp.",2009,116.5,0.364835164835172,175,"pollination","spp1"
"505","HMK023","Bombus spp.",2010,116,0.364835164835172,175,"pollination","spp1"
"506","HMK023","Bombus spp.",2011,124.5,0.364835164835172,175,"pollination","spp1"
"507","HMK023","Bombus spp.",2012,123,0.364835164835172,175,"pollination","spp1"
"508","KJB003","Quercus ilex",2002,246,-1.99999999999833,181,"predation","spp1"
"509","KJB003","Quercus ilex",2003,228,-1.99999999999833,181,"predation","spp1"
"510","KJB003","Quercus ilex",2004,242,-1.99999999999833,181,"predation","spp1"
"511","SET005","Ammodytes marinus",1983,151.633,1.35139260869572,182,"predation","spp1"
"512","SET005","Ammodytes marinus",1984,140.454,1.35139260869572,182,"predation","spp1"
"513","SET005","Ammodytes marinus",1985,150.152,1.35139260869572,182,"predation","spp1"
"514","SET005","Ammodytes marinus",1986,165.8,1.35139260869572,182,"predation","spp1"
"515","SET005","Ammodytes marinus",1987,158.576,1.35139260869572,182,"predation","spp1"
"516","SET005","Ammodytes marinus",1988,162.641,1.35139260869572,182,"predation","spp1"
"517","SET005","Ammodytes marinus",1989,148.7,1.35139260869572,182,"predation","spp1"
"518","SET005","Ammodytes marinus",1990,146.432,1.35139260869572,182,"predation","spp1"
"519","SET005","Ammodytes marinus",1991,156.363,1.35139260869572,182,"predation","spp1"
"520","SET005","Ammodytes marinus",1992,154.716,1.35139260869572,182,"predation","spp1"
"521","SET005","Ammodytes marinus",1993,162.503,1.35139260869572,182,"predation","spp1"
"522","SET005","Ammodytes marinus",1994,165.191,1.35139260869572,182,"predation","spp1"
"523","SET005","Ammodytes marinus",1995,177.027,1.35139260869572,182,"predation","spp1"
"524","SET005","Ammodytes marinus",1996,162.036,1.35139260869572,182,"predation","spp1"
"525","SET005","Ammodytes marinus",1997,136.656,1.35139260869572,182,"predation","spp1"
"526","SET005","Ammodytes marinus",1998,171.366,1.35139260869572,182,"predation","spp1"
"527","SET005","Ammodytes marinus",1999,171.002,1.35139260869572,182,"predation","spp1"
"528","SET005","Ammodytes marinus",2000,144.576,1.35139260869572,182,"predation","spp1"
"529","SET005","Ammodytes marinus",2001,157.698,1.35139260869572,182,"predation","spp1"
"530","SET005","Ammodytes marinus",2002,160.767,1.35139260869572,182,"predation","spp1"
"531","SET005","Ammodytes marinus",2003,165.359,1.35139260869572,182,"predation","spp1"
"532","SET005","Ammodytes marinus",2004,215.182,1.35139260869572,182,"predation","spp1"
"533","SET005","Ammodytes marinus",2005,182.176,1.35139260869572,182,"predation","spp1"
"534","SET005","Ammodytes marinus",2006,187.913,1.35139260869572,182,"predation","spp1"
"535","SET005","Ammodytes marinus",1983,151.633,1.35139260869572,183,"predation","spp1"
"536","SET005","Ammodytes marinus",1984,140.454,1.35139260869572,183,"predation","spp1"
"537","SET005","Ammodytes marinus",1985,150.152,1.35139260869572,183,"predation","spp1"
"538","SET005","Ammodytes marinus",1986,165.8,1.35139260869572,183,"predation","spp1"
"539","SET005","Ammodytes marinus",1987,158.576,1.35139260869572,183,"predation","spp1"
"540","SET005","Ammodytes marinus",1988,162.641,1.35139260869572,183,"predation","spp1"
"541","SET005","Ammodytes marinus",1989,148.7,1.35139260869572,183,"predation","spp1"
"542","SET005","Ammodytes marinus",1990,146.432,1.35139260869572,183,"predation","spp1"
"543","SET005","Ammodytes marinus",1991,156.363,1.35139260869572,183,"predation","spp1"
"544","SET005","Ammodytes marinus",1992,154.716,1.35139260869572,183,"predation","spp1"
"545","SET005","Ammodytes marinus",1993,162.503,1.35139260869572,183,"predation","spp1"
"546","SET005","Ammodytes marinus",1994,165.191,1.35139260869572,183,"predation","spp1"
"547","SET005","Ammodytes marinus",1995,177.027,1.35139260869572,183,"predation","spp1"
"548","SET005","Ammodytes marinus",1996,162.036,1.35139260869572,183,"predation","spp1"
"549","SET005","Ammodytes marinus",1997,136.656,1.35139260869572,183,"predation","spp1"
"550","SET005","Ammodytes marinus",1998,171.366,1.35139260869572,183,"predation","spp1"
"551","SET005","Ammodytes marinus",1999,171.002,1.35139260869572,183,"predation","spp1"
"552","SET005","Ammodytes marinus",2000,144.576,1.35139260869572,183,"predation","spp1"
"553","SET005","Ammodytes marinus",2001,157.698,1.35139260869572,183,"predation","spp1"
"554","SET005","Ammodytes marinus",2002,160.767,1.35139260869572,183,"predation","spp1"
"555","SET005","Ammodytes marinus",2003,165.359,1.35139260869572,183,"predation","spp1"
"556","SET005","Ammodytes marinus",2004,215.182,1.35139260869572,183,"predation","spp1"
"557","SET005","Ammodytes marinus",2005,182.176,1.35139260869572,183,"predation","spp1"
"558","SET005","Ammodytes marinus",2006,187.913,1.35139260869572,183,"predation","spp1"
"559","SET005","Ammodytes marinus",1983,151.633,1.35139260869572,184,"predation","spp1"
"560","SET005","Ammodytes marinus",1984,140.454,1.35139260869572,184,"predation","spp1"
"561","SET005","Ammodytes marinus",1985,150.152,1.35139260869572,184,"predation","spp1"
"562","SET005","Ammodytes marinus",1986,165.8,1.35139260869572,184,"predation","spp1"
"563","SET005","Ammodytes marinus",1987,158.576,1.35139260869572,184,"predation","spp1"
"564","SET005","Ammodytes marinus",1988,162.641,1.35139260869572,184,"predation","spp1"
"565","SET005","Ammodytes marinus",1989,148.7,1.35139260869572,184,"predation","spp1"
"566","SET005","Ammodytes marinus",1990,146.432,1.35139260869572,184,"predation","spp1"
"567","SET005","Ammodytes marinus",1991,156.363,1.35139260869572,184,"predation","spp1"
"568","SET005","Ammodytes marinus",1992,154.716,1.35139260869572,184,"predation","spp1"
"569","SET005","Ammodytes marinus",1993,162.503,1.35139260869572,184,"predation","spp1"
"570","SET005","Ammodytes marinus",1994,165.191,1.35139260869572,184,"predation","spp1"
"571","SET005","Ammodytes marinus",1995,177.027,1.35139260869572,184,"predation","spp1"
"572","SET005","Ammodytes marinus",1996,162.036,1.35139260869572,184,"predation","spp1"
"573","SET005","Ammodytes marinus",1997,136.656,1.35139260869572,184,"predation","spp1"
"574","SET005","Ammodytes marinus",1998,171.366,1.35139260869572,184,"predation","spp1"
"575","SET005","Ammodytes marinus",1999,171.002,1.35139260869572,184,"predation","spp1"
"576","SET005","Ammodytes marinus",2000,144.576,1.35139260869572,184,"predation","spp1"
"577","SET005","Ammodytes marinus",2001,157.698,1.35139260869572,184,"predation","spp1"
"578","SET005","Ammodytes marinus",2002,160.767,1.35139260869572,184,"predation","spp1"
"579","SET005","Ammodytes marinus",2003,165.359,1.35139260869572,184,"predation","spp1"
"580","SET005","Ammodytes marinus",2004,215.182,1.35139260869572,184,"predation","spp1"
"581","SET005","Ammodytes marinus",2005,182.176,1.35139260869572,184,"predation","spp1"
"582","SET005","Ammodytes marinus",2006,187.913,1.35139260869572,184,"predation","spp1"
"583","SET005","Ammodytes marinus",1983,151.633,1.35139260869572,185,"predation","spp1"
"584","SET005","Ammodytes marinus",1984,140.454,1.35139260869572,185,"predation","spp1"
"585","SET005","Ammodytes marinus",1985,150.152,1.35139260869572,185,"predation","spp1"
"586","SET005","Ammodytes marinus",1986,165.8,1.35139260869572,185,"predation","spp1"
"587","SET005","Ammodytes marinus",1987,158.576,1.35139260869572,185,"predation","spp1"
"588","SET005","Ammodytes marinus",1988,162.641,1.35139260869572,185,"predation","spp1"
"589","SET005","Ammodytes marinus",1989,148.7,1.35139260869572,185,"predation","spp1"
"590","SET005","Ammodytes marinus",1990,146.432,1.35139260869572,185,"predation","spp1"
"591","SET005","Ammodytes marinus",1991,156.363,1.35139260869572,185,"predation","spp1"
"592","SET005","Ammodytes marinus",1992,154.716,1.35139260869572,185,"predation","spp1"
"593","SET005","Ammodytes marinus",1993,162.503,1.35139260869572,185,"predation","spp1"
"594","SET005","Ammodytes marinus",1994,165.191,1.35139260869572,185,"predation","spp1"
"595","SET005","Ammodytes marinus",1995,177.027,1.35139260869572,185,"predation","spp1"
"596","SET005","Ammodytes marinus",1996,162.036,1.35139260869572,185,"predation","spp1"
"597","SET005","Ammodytes marinus",1997,136.656,1.35139260869572,185,"predation","spp1"
"598","SET005","Ammodytes marinus",1998,171.366,1.35139260869572,185,"predation","spp1"
"599","SET005","Ammodytes marinus",1999,171.002,1.35139260869572,185,"predation","spp1"
"600","SET005","Ammodytes marinus",2000,144.576,1.35139260869572,185,"predation","spp1"
"601","SET005","Ammodytes marinus",2001,157.698,1.35139260869572,185,"predation","spp1"
"602","SET005","Ammodytes marinus",2002,160.767,1.35139260869572,185,"predation","spp1"
"603","SET005","Ammodytes marinus",2003,165.359,1.35139260869572,185,"predation","spp1"
"604","SET005","Ammodytes marinus",2004,215.182,1.35139260869572,185,"predation","spp1"
"605","SET005","Ammodytes marinus",2005,182.176,1.35139260869572,185,"predation","spp1"
"606","SET005","Ammodytes marinus",2006,187.913,1.35139260869572,185,"predation","spp1"
"607","SET005","Ammodytes marinus",1983,151.633,1.35139260869572,186,"predation","spp1"
"608","SET005","Ammodytes marinus",1984,140.454,1.35139260869572,186,"predation","spp1"
"609","SET005","Ammodytes marinus",1985,150.152,1.35139260869572,186,"predation","spp1"
"610","SET005","Ammodytes marinus",1986,165.8,1.35139260869572,186,"predation","spp1"
"611","SET005","Ammodytes marinus",1987,158.576,1.35139260869572,186,"predation","spp1"
"612","SET005","Ammodytes marinus",1988,162.641,1.35139260869572,186,"predation","spp1"
"613","SET005","Ammodytes marinus",1989,148.7,1.35139260869572,186,"predation","spp1"
"614","SET005","Ammodytes marinus",1990,146.432,1.35139260869572,186,"predation","spp1"
"615","SET005","Ammodytes marinus",1991,156.363,1.35139260869572,186,"predation","spp1"
"616","SET005","Ammodytes marinus",1992,154.716,1.35139260869572,186,"predation","spp1"
"617","SET005","Ammodytes marinus",1993,162.503,1.35139260869572,186,"predation","spp1"
"618","SET005","Ammodytes marinus",1994,165.191,1.35139260869572,186,"predation","spp1"
"619","SET005","Ammodytes marinus",1995,177.027,1.35139260869572,186,"predation","spp1"
"620","SET005","Ammodytes marinus",1996,162.036,1.35139260869572,186,"predation","spp1"
"621","SET005","Ammodytes marinus",1997,136.656,1.35139260869572,186,"predation","spp1"
"622","SET005","Ammodytes marinus",1998,171.366,1.35139260869572,186,"predation","spp1"
"623","SET005","Ammodytes marinus",1999,171.002,1.35139260869572,186,"predation","spp1"
"624","SET005","Ammodytes marinus",2000,144.576,1.35139260869572,186,"predation","spp1"
"625","SET005","Ammodytes marinus",2001,157.698,1.35139260869572,186,"predation","spp1"
"626","SET005","Ammodytes marinus",2002,160.767,1.35139260869572,186,"predation","spp1"
"627","SET005","Ammodytes marinus",2003,165.359,1.35139260869572,186,"predation","spp1"
"628","SET005","Ammodytes marinus",2004,215.182,1.35139260869572,186,"predation","spp1"
"629","SET005","Ammodytes marinus",2005,182.176,1.35139260869572,186,"predation","spp1"
"630","SET005","Ammodytes marinus",2006,187.913,1.35139260869572,186,"predation","spp1"
"641","EMW001","Mnemiopsis leidyi",1950,205.667,-1.43251570048309,1,"predation","spp2"
